,Make,Model,MSRP
3318,Oldsmobile,Cutlass Ciera,2000
3319,Oldsmobile,Cutlass Ciera,2000
3320,Oldsmobile,Cutlass Ciera,2000
3321,Oldsmobile,Cutlass Ciera,2000
3322,Oldsmobile,Cutlass Ciera,2000
3323,Oldsmobile,Cutlass Ciera,2000
3324,Oldsmobile,Cutlass Ciera,2000
3325,Oldsmobile,Cutlass Ciera,2000
3326,Oldsmobile,Cutlass Supreme,2000
3327,Oldsmobile,Cutlass Supreme,2000
3328,Oldsmobile,Cutlass Supreme,2000
3329,Oldsmobile,Cutlass Supreme,2000
3330,Oldsmobile,Cutlass Supreme,2000
3331,Oldsmobile,Cutlass Supreme,2000
3332,Oldsmobile,Cutlass Supreme,2000
3333,Oldsmobile,Cutlass,2000
3334,Oldsmobile,Cutlass,2000
3335,Oldsmobile,Cutlass,2000
3336,Oldsmobile,Cutlass,2079
3337,Oldsmobile,Cutlass,2045
3338,Oldsmobile,Cutlass,2148
3339,Mazda,CX-3,19960
3340,Mazda,CX-3,21960
3341,Mazda,CX-3,26240
3342,Mazda,CX-3,23210
3343,Mazda,CX-3,21210
3344,Mazda,CX-3,24990
3345,Mazda,CX-3,24990
3346,Mazda,CX-3,19960
3347,Mazda,CX-3,21960
3348,Mazda,CX-3,23210
3349,Mazda,CX-3,26240
3350,Mazda,CX-3,21210
3351,Mazda,CX-5,22795
3352,Mazda,CX-5,24045
3353,Mazda,CX-5,24815
3354,Mazda,CX-5,26065
3355,Mazda,CX-5,29070
3356,Mazda,CX-5,21395
3357,Mazda,CX-5,27820
3358,Mazda,CX-5,27970
3359,Mazda,CX-5,29220
3360,Mazda,CX-5,26215
3361,Mazda,CX-5,21545
3362,Mazda,CX-5,24965
3363,Mazda,CX-5,22945
3364,Mazda,CX-5,24195
3365,Mazda,CX-5,24395
3366,Mazda,CX-5,21795
3367,Mazda,CX-5,26465
3368,Mazda,CX-5,24445
3369,Mazda,CX-5,21795
3370,Mazda,CX-5,23195
3371,Mazda,CX-5,24895
3372,Mazda,CX-5,29870
3373,Mazda,CX-5,28570
3374,Mazda,CX-5,29470
3375,Mazda,CX-5,25215
3376,Mazda,CX-5,25215
3377,Mazda,CX-5,23595
3378,Mazda,CX-5,28220
3379,Mazda,CX-5,26515
3380,Mazda,CX-7,25950
3381,Mazda,CX-7,27650
3382,Mazda,CX-7,31335
3383,Mazda,CX-7,33035
3384,Mazda,CX-7,21700
3385,Mazda,CX-7,22490
3386,Mazda,CX-7,33340
3387,Mazda,CX-7,31640
3388,Mazda,CX-7,21990
3389,Mazda,CX-7,27955
3390,Mazda,CX-7,22795
3391,Mazda,CX-7,26390
3392,Mazda,CX-7,26255
3393,Mazda,CX-7,26455
3394,Mazda,CX-7,31840
3395,Mazda,CX-7,26590
3396,Mazda,CX-7,22995
3397,Mazda,CX-7,28155
3398,Mazda,CX-7,33540
3399,Mazda,CX-7,22190
3400,Mazda,CX-9,31575
3401,Mazda,CX-9,29985
3402,Mazda,CX-9,32480
3403,Mazda,CX-9,36625
3404,Mazda,CX-9,35035
3405,Mazda,CX-9,34070
3406,Mazda,CX-9,35035
3407,Mazda,CX-9,36625
3408,Mazda,CX-9,31575
3409,Mazda,CX-9,34070
3410,Mazda,CX-9,32480
3411,Mazda,CX-9,29985
3412,Mazda,CX-9,35970
3413,Mazda,CX-9,33320
3414,Mazda,CX-9,41970
3415,Mazda,CX-9,40170
3416,Mazda,CX-9,31520
3417,Mazda,CX-9,44015
3418,Mazda,CX-9,37770
3419,Dodge,Dakota,26170
3420,Dodge,Dakota,27780
3421,Dodge,Dakota,22030
3422,Dodge,Dakota,27625
3423,Dodge,Dakota,25245
3424,Dodge,Dakota,26280
3425,Dodge,Dakota,27625
3426,Dodge,Dakota,24720
3427,Dodge,Dakota,30155
3428,Dodge,Dakota,30780
3429,Dodge,Dakota,23640
3430,Dodge,Dakota,25395
3431,Dodge,Dakota,28580
3432,Dodge,Dakota,26590
3433,Dodge,Dakota,24010
3434,Dodge,Dakota,30510
3435,Dodge,Dakota,26120
3436,Dodge,Dakota,22030
3437,Dodge,Dakota,26920
3438,Dodge,Dakota,26540
3439,Dodge,Dakota,32135
3440,Dodge,Dakota,24010
3441,Dodge,Dakota,27935
3442,Dodge,Dakota,22505
3443,Dodge,Dakota,26280
3444,Dodge,Dakota,24985
3445,Dodge,Dakota,26935
3446,Dodge,Dakota,30760
3447,Dodge,Dakota,28520
3448,Dodge,Dakota,29095
3449,Dodge,Dakota,20470
3450,Dodge,Dakota,20995
3451,Dodge,Dakota,28630
3452,Dodge,Dakota,31630
3453,Dodge,Dakota,23710
3454,Dodge,Dakota,25260
3455,Dodge,Dakota,29355
3456,Dodge,Dakota,31045
3457,Dodge,Dakota,23710
3458,Dodge,Dakota,29355
3459,Dodge,Dakota,27960
3460,Dodge,Dakota,30155
3461,Dodge,Dakota,28210
3462,Dodge,Dakota,27960
3463,Dodge,Dakota,26405
3464,Dodge,Dakota,29985
3465,Dodge,Dakota,26810
3466,Dodge,Dakota,27315
3467,Dodge,Dakota,26405
3468,Dodge,Dakota,22560
3469,Dodge,Dakota,26325
3470,Dodge,Dakota,27880
3471,Dodge,Dakota,25305
3472,Dodge,Dakota,28255
3473,Dodge,Dakota,23630
3474,Dodge,Dakota,27005
3475,Dodge,Dakota,23630
3476,Dodge,Dakota,29275
3477,Dodge,Dakota,22755
3478,Dodge,Dakota,33180
3479,Dodge,Dakota,27880
3480,Dodge,Dakota,29275
3481,Dodge,Dakota,31365
3482,Dodge,Dakota,26325
3483,Dodge,Dakota,30180
3484,Dodge,Dart,16495
3485,Dodge,Dart,18595
3486,Dodge,Dart,22995
3487,Dodge,Dart,19995
3488,Dodge,Dart,20995
3489,Dodge,Dart,21645
3490,Dodge,Dart,19000
3491,Dodge,Dart,20495
3492,Dodge,Dart,23795
3493,Dodge,Dart,16495
3494,Dodge,Dart,19495
3495,Dodge,Dart,18995
3496,Dodge,Dart,19395
3497,Dodge,Dart,17995
3498,Dodge,Dart,24395
3499,Dodge,Dart,19595
3500,Dodge,Dart,16995
3501,Dodge,Dart,21095
3502,Dodge,Dart,22095
3503,Dodge,Dart,20995
3504,Dodge,Dart,21595
3505,Rolls-Royce,Dawn,335000
3506,Dodge,Daytona,2000
3507,Dodge,Daytona,2000
3508,Dodge,Daytona,2000
3509,Dodge,Daytona,2000
3510,Dodge,Daytona,2000
3511,Dodge,Daytona,2000
3512,Dodge,Daytona,2000
3513,Dodge,Daytona,2000
3514,Dodge,Daytona,2000
3515,Dodge,Daytona,2000
3516,Dodge,Daytona,2000
3517,Dodge,Daytona,2000
3518,Dodge,Daytona,2000
3519,Dodge,Daytona,2000
3520,Aston Martin,DB7,156300
3521,Aston Martin,DB7,151800
3522,Aston Martin,DB7,156300
3523,Aston Martin,DB7,141800
3524,Aston Martin,DB9 GT,235307
3525,Aston Martin,DB9 GT,213250
3526,Aston Martin,DB9 GT,198250
3527,Aston Martin,DB9,198700
3528,Aston Martin,DB9,183700
3529,Aston Martin,DB9,200800
3530,Aston Martin,DB9,185800
3531,Aston Martin,DB9,198295
3532,Aston Martin,DB9,188295
3533,Aston Martin,DB9,203295
3534,Aston Martin,DB9,213295
3535,Aston Martin,DBS,283900
3536,Aston Martin,DBS,279500
3537,Aston Martin,DBS,270400
3538,Aston Martin,DBS,266000
3539,Aston Martin,DBS,282295
3540,Aston Martin,DBS,268660
3541,Aston Martin,DBS,273104
3542,Aston Martin,DBS,286739
3543,Aston Martin,DBS,295987
3544,Aston Martin,DBS,275861
3545,Aston Martin,DBS,284576
3546,Aston Martin,DBS,296387
3547,Aston Martin,DBS,290461
3548,Aston Martin,DBS,284976
3549,Aston Martin,DBS,290861
3550,Aston Martin,DBS,275461
3551,Land Rover,Defender,27736
3552,Land Rover,Defender,30709
3553,Land Rover,Defender,36931
3554,Land Rover,Defender,39669
3555,Cadillac,DeVille,49150
3556,Cadillac,DeVille,49150
3557,Cadillac,DeVille,44400
3558,Cadillac,DeVille,50750
3559,Cadillac,DeVille,50750
3560,Cadillac,DeVille,45600
3561,Cadillac,DeVille,51600
3562,Cadillac,DeVille,46430
3563,Cadillac,DeVille,46045
3564,Cadillac,DeVille,51600
3565,Lamborghini,Diablo,294900
3566,Mitsubishi,Diamante,28447
3567,Mitsubishi,Diamante,26997
3568,Mitsubishi,Diamante,25687
3569,Mitsubishi,Diamante,25997
3570,Mitsubishi,Diamante,28447
3571,Mitsubishi,Diamante,27097
3572,Mitsubishi,Diamante,24999
3573,Mitsubishi,Diamante,26819
3574,Mitsubishi,Diamante,27619
3575,Land Rover,Discovery Series II,2561
3576,Land Rover,Discovery Series II,36350
3577,Land Rover,Discovery Series II,33350
3578,Land Rover,Discovery Series II,34350
3579,Land Rover,Discovery Series II,33350
3580,Land Rover,Discovery Series II,37150
3581,Land Rover,Discovery Sport,37070
3582,Land Rover,Discovery Sport,45570
3583,Land Rover,Discovery Sport,41570
3584,Land Rover,Discovery Sport,41955
3585,Land Rover,Discovery Sport,45955
3586,Land Rover,Discovery Sport,37455
3587,Land Rover,Discovery Sport,46595
3588,Land Rover,Discovery Sport,42195
3589,Land Rover,Discovery Sport,37695
3590,Land Rover,Discovery,34350
3591,Land Rover,Discovery,40350
3592,Land Rover,Discovery,38350
3593,Land Rover,Discovery,38685
3594,Land Rover,Discovery,40685
3595,Land Rover,Discovery,34330
3596,Cadillac,DTS,51460
3597,Cadillac,DTS,46280
3598,Cadillac,DTS,49730
3599,Cadillac,DTS,54230
3600,Cadillac,DTS,49230
3601,Cadillac,DTS,47625
3602,Cadillac,DTS,46280
3603,Cadillac,DTS,51525
3604,Cadillac,DTS,54425
3605,Cadillac,DTS,59475
3606,Cadillac,DTS,59875
3607,Cadillac,DTS,51925
3608,Cadillac,DTS,54825
3609,Cadillac,DTS,46680
3610,Dodge,Durango,36895
3611,Dodge,Durango,42495
3612,Dodge,Durango,39495
3613,Dodge,Durango,40995
3614,Dodge,Durango,33095
3615,Dodge,Durango,43595
3616,Dodge,Durango,39995
3617,Dodge,Durango,30495
3618,Dodge,Durango,41995
3619,Dodge,Durango,39595
3620,Dodge,Durango,30495
3621,Dodge,Durango,43895
3622,Dodge,Durango,33095
3623,Dodge,Durango,44595
3624,Dodge,Durango,42390
3625,Dodge,Durango,36995
3626,Dodge,Durango,41295
3627,Dodge,Durango,44990
3628,Dodge,Durango,37495
3629,Dodge,Durango,42490
3630,Dodge,Durango,40095
3631,Dodge,Durango,42095
3632,Dodge,Durango,29995
3633,Dodge,Durango,44695
3634,Dodge,Durango,41395
3635,Dodge,Durango,43995
3636,Dodge,Durango,45090
3637,Dodge,Durango,32595
3638,Dodge,Dynasty,2000
3639,Dodge,Dynasty,2000
3640,Dodge,Dynasty,2000
3641,Dodge,Dynasty,2000
3642,Dodge,Dynasty,2000
3643,Dodge,Dynasty,2000
3644,Ford,E-150,2000
3645,Ford,E-150,2000
3646,Ford,E-150,2000
3647,Ford,E-150,2000
3648,Ford,E-150,2000
3649,Ford,E-150,2000
3650,Ford,E-150,2123
3651,Ford,E-150,2074
3652,Ford,E-150,2000
3653,Ford,E-150,2301
3654,Ford,E-150,2079
3655,Ford,E-150,2256
3656,Ford,E-150,2169
3657,Ford,E-250,2000
3658,Ford,E-250,2000
3659,Ford,E-250,2000
3660,Ford,E-250,2000
3661,Ford,E-250,2000
3662,Ford,E-250,2000
3663,Ford,E-250,2000
3664,Ford,E-250,2000
3665,Ford,E-250,2080
3666,Ford,E-250,2107
3667,Mercedes-Benz,E-Class,55850
3668,Mercedes-Benz,E-Class,93600
3669,Mercedes-Benz,E-Class,53350
3670,Mercedes-Benz,E-Class,57100
3671,Mercedes-Benz,E-Class,54800
3672,Mercedes-Benz,E-Class,59000
3673,Mercedes-Benz,E-Class,54300
3674,Mercedes-Benz,E-Class,67750
3675,Mercedes-Benz,E-Class,52300
3676,Mercedes-Benz,E-Class,100600
3677,Mercedes-Benz,E-Class,103200
3678,Mercedes-Benz,E-Class,52300
3679,Mercedes-Benz,E-Class,64850
3680,Mercedes-Benz,E-Class,54300
3681,Mercedes-Benz,E-Class,59400
3682,Mercedes-Benz,E-Class,61350
3683,Mercedes-Benz,E-Class,51800
3684,Mercedes-Benz,E-Class,59000
3685,Mercedes-Benz,E-Class,54800
3686,Mercedes-Benz,E-Class,51800
3687,Mercedes-Benz,E-Class,62350
3688,Mercedes-Benz,E-Class,63100
3689,Mercedes-Benz,E-Class,59900
3690,Mercedes-Benz,E-Class,59900
3691,Mercedes-Benz,E-Class,55150
3692,Mercedes-Benz,E-Class,53100
3693,Mercedes-Benz,E-Class,65600
3694,Mercedes-Benz,E-Class,101700
3695,Mercedes-Benz,E-Class,53100
3696,Mercedes-Benz,E-Class,55600
3697,Mercedes-Benz,E-Class,54200
3698,Mercedes-Benz,E-Class,60300
3699,Mercedes-Benz,E-Class,62250
3700,Mercedes-Benz,E-Class,55150
3701,Mercedes-Benz,E-Class,55600
3702,Mercedes-Benz,E-Class,68700
3703,Mercedes-Benz,E-Class,104300
3704,Mercedes-Benz,E-Class,52650
3705,Mercedes-Benz,E-Class,52650
3706,Mercedes-Benz,E-Class,56700
3707,Mercedes-Benz,E-Class,62600
3708,Mercedes-Benz,E-Class,54650
3709,Mercedes-Benz,E-Class,54650
3710,Mercedes-Benz,E-Class,57050
3711,Mercedes-Benz,E-Class,52150
3712,Mercedes-Benz,E-Class,52150
3713,Mercedes-Benz,E-Class,54550
3714,Mercedes-Benz,E-Class,60650
3715,Mercedes-Benz,E-Class,69100
3716,Volkswagen,e-Golf,33450
3717,Volkswagen,e-Golf,35445
3718,Volkswagen,e-Golf,28995
3719,Volkswagen,e-Golf,35595
3720,Ford,E-Series Van,31460
3721,Ford,E-Series Van,26630
3722,Ford,E-Series Van,27630
3723,Ford,E-Series Van,28985
3724,Ford,E-Series Van,27840
3725,Ford,E-Series Van,30560
3726,Ford,E-Series Van,27325
3727,Ford,E-Series Van,31485
3728,Ford,E-Series Van,30145
3729,Ford,E-Series Van,28785
3730,Ford,E-Series Van,28540
3731,Ford,E-Series Van,32385
3732,Ford,E-Series Van,28600
3733,Ford,E-Series Van,32760
3734,Ford,E-Series Van,30060
3735,Ford,E-Series Van,31420
3736,Ford,E-Series Van,33660
3737,Ford,E-Series Van,29815
3738,Ford,E-Series Wagon,28760
3739,Ford,E-Series Wagon,34320
3740,Ford,E-Series Wagon,35620
3741,Ford,E-Series Wagon,34160
3742,Ford,E-Series Wagon,31200
3743,Ford,E-Series Wagon,31855
3744,Ford,E-Series Wagon,35245
3745,Ford,E-Series Wagon,36545
3746,Ford,E-Series Wagon,32785
3747,Ford,E-Series Wagon,35085
3748,Ford,E-Series Wagon,29455
3749,Ford,E-Series Wagon,31900
3750,Ford,E-Series Wagon,32675
3751,Ford,E-Series Wagon,37320
3752,Ford,E-Series Wagon,36020
3753,Ford,E-Series Wagon,35860
3754,Ford,E-Series Wagon,33560
3755,Ford,E-Series Wagon,30230
3756,Mercedes-Benz,E55 AMG,5878
3757,Mercedes-Benz,E55 AMG,6120
3758,Toyota,ECHO,10775
3759,Toyota,ECHO,11575
3760,Toyota,ECHO,10245
3761,Toyota,ECHO,11045
3762,Toyota,ECHO,10885
3763,Toyota,ECHO,11685
3764,Toyota,ECHO,11155
3765,Toyota,ECHO,10355
3766,Toyota,ECHO,10985
3767,Toyota,ECHO,11255
3768,Toyota,ECHO,11785
3769,Toyota,ECHO,10455
3770,Mitsubishi,Eclipse Spyder,27799
3771,Mitsubishi,Eclipse Spyder,32599
3772,Mitsubishi,Eclipse Spyder,32599
3773,Mitsubishi,Eclipse Spyder,27999
3774,Mitsubishi,Eclipse Spyder,28299
3775,Mitsubishi,Eclipse Spyder,32599
3776,Mitsubishi,Eclipse Spyder,27999
3777,Mitsubishi,Eclipse,24699
3778,Mitsubishi,Eclipse,20699
3779,Mitsubishi,Eclipse,29089
3780,Mitsubishi,Eclipse,21699
3781,Mitsubishi,Eclipse,28089
3782,Mitsubishi,Eclipse,24699
3783,Mitsubishi,Eclipse,19999
3784,Mitsubishi,Eclipse,18999
3785,Mitsubishi,Eclipse,29089
3786,Mitsubishi,Eclipse,19499
3787,Mitsubishi,Eclipse,20499
3788,Mitsubishi,Eclipse,24699
3789,Mitsubishi,Eclipse,29089
3790,Mitsubishi,Eclipse,24699
3791,Ford,Edge,30095
3792,Ford,Edge,33495
3793,Ford,Edge,28100
3794,Ford,Edge,31500
3795,Ford,Edge,40095
3796,Ford,Edge,38100
3797,Ford,Edge,37595
3798,Ford,Edge,35600
3799,Ford,Edge,28700
3800,Ford,Edge,30695
3801,Ford,Edge,31790
3802,Ford,Edge,37595
3803,Ford,Edge,40900
3804,Ford,Edge,33785
3805,Ford,Edge,35600
3806,Ford,Edge,28950
3807,Ford,Edge,37595
3808,Ford,Edge,40900
3809,Ford,Edge,30945
3810,Ford,Edge,33785
3811,Ford,Edge,31790
3812,Ford,Edge,35600
3813,Oldsmobile,Eighty-Eight Royale,2000
3814,Oldsmobile,Eighty-Eight Royale,2000
3815,Oldsmobile,Eighty-Eight Royale,2000
3816,Oldsmobile,Eighty-Eight Royale,2000
3817,Oldsmobile,Eighty-Eight Royale,2000
3818,Oldsmobile,Eighty-Eight Royale,2000
3819,Oldsmobile,Eighty-Eight Royale,2000
3820,Oldsmobile,Eighty-Eight Royale,2000
3821,Oldsmobile,Eighty-Eight Royale,2000
3822,Oldsmobile,Eighty-Eight Royale,2000
3823,Oldsmobile,Eighty-Eight,2000
3824,Oldsmobile,Eighty-Eight,2000
3825,Oldsmobile,Eighty-Eight,2000
3826,Oldsmobile,Eighty-Eight,2098
3827,Oldsmobile,Eighty-Eight,2210
3828,Oldsmobile,Eighty-Eight,2107
3829,Oldsmobile,Eighty-Eight,2320
3830,Hyundai,Elantra Coupe,18595
3831,Hyundai,Elantra Coupe,18595
3832,Hyundai,Elantra Coupe,19895
3833,Hyundai,Elantra Coupe,20895
3834,Hyundai,Elantra Coupe,20895
3835,Hyundai,Elantra Coupe,17595
3836,Hyundai,Elantra Coupe,19600
3837,Hyundai,Elantra Coupe,19600
3838,Hyundai,Elantra GT,19800
3839,Hyundai,Elantra GT,18800
3840,Hyundai,Elantra GT,18800
3841,Hyundai,Elantra GT,19800
3842,Hyundai,Elantra GT,18800
3843,Hyundai,Elantra GT,19800
3844,Hyundai,Elantra Touring,17195
3845,Hyundai,Elantra Touring,19795
3846,Hyundai,Elantra Touring,15995
3847,Hyundai,Elantra Touring,18995
3848,Hyundai,Elantra Touring,15995
3849,Hyundai,Elantra Touring,19495
3850,Hyundai,Elantra Touring,17195
3851,Hyundai,Elantra Touring,20295
3852,Hyundai,Elantra Touring,17195
3853,Hyundai,Elantra Touring,15995
3854,Hyundai,Elantra Touring,19495
3855,Hyundai,Elantra Touring,20295
3856,Hyundai,Elantra,22600
3857,Hyundai,Elantra,21700
3858,Hyundai,Elantra,18250
3859,Hyundai,Elantra,17250
3860,Hyundai,Elantra,22600
3861,Hyundai,Elantra,21600
3862,Hyundai,Elantra,21700
3863,Hyundai,Elantra,21250
3864,Hyundai,Elantra,18250
3865,Hyundai,Elantra,21250
3866,Hyundai,Elantra,21700
3867,Hyundai,Elantra,20250
3868,Hyundai,Elantra,17250
3869,Hyundai,Elantra,21700
3870,Hyundai,Elantra,19700
3871,Hyundai,Elantra,18150
3872,Hyundai,Elantra,22350
3873,Hyundai,Elantra,18150
3874,Hyundai,Elantra,20650
3875,Hyundai,Elantra,17150
3876,Hyundai,Elantra,22350
3877,Hyundai,Elantra,22750
3878,Hyundai,Elantra,21650
3879,Hyundai,Elantra,20250
3880,Cadillac,Eldorado,2905
3881,Cadillac,Eldorado,3257
3882,Cadillac,Eldorado,44011
3883,Cadillac,Eldorado,40436
3884,Cadillac,Eldorado,47660
3885,Cadillac,Eldorado,45265
3886,Cadillac,Eldorado,42130
3887,Buick,Electra,2000
3888,Buick,Electra,2000
3889,Buick,Electra,2000
3890,Buick,Electra,2000
3891,Honda,Element,22785
3892,Honda,Element,25770
3893,Honda,Element,23270
3894,Honda,Element,23585
3895,Honda,Element,20275
3896,Honda,Element,24085
3897,Honda,Element,25285
3898,Honda,Element,21475
3899,Honda,Element,24070
3900,Honda,Element,22385
3901,Honda,Element,23885
3902,Honda,Element,22635
3903,Honda,Element,24335
3904,Honda,Element,25585
3905,Honda,Element,20525
3906,Honda,Element,21775
3907,Honda,Element,24320
3908,Honda,Element,24185
3909,Honda,Element,22075
3910,Honda,Element,20825
3911,Honda,Element,22935
3912,Lotus,Elise,43995
3913,Lotus,Elise,54990
3914,Lotus,Elise,47250
3915,Lotus,Elise,47250
3916,Lotus,Elise,54990
3917,Lotus,Elise,51845
3918,Lotus,Elise,54990
3919,Lotus,Elise,57950
3920,Buick,Enclave,49305
3921,Buick,Enclave,39050
3922,Buick,Enclave,43450
3923,Buick,Enclave,45450
3924,Buick,Enclave,47305
3925,Buick,Enclave,43660
3926,Buick,Enclave,49515
3927,Buick,Enclave,39065
3928,Buick,Enclave,47515
3929,Buick,Enclave,45660
3930,Buick,Enclave,39065
3931,Buick,Enclave,45765
3932,Buick,Enclave,47625
3933,Buick,Enclave,43765
3934,Buick,Enclave,49625
3935,Buick,Encore,29450
3936,Buick,Encore,27655
3937,Buick,Encore,25565
3938,Buick,Encore,29435
3939,Buick,Encore,27950
3940,Buick,Encore,24065
3941,Buick,Encore,26155
3942,Buick,Encore,30935
3943,Buick,Encore,31285
3944,Buick,Encore,25565
3945,Buick,Encore,28300
3946,Buick,Encore,29785
3947,Buick,Encore,28850
3948,Buick,Encore,24065
3949,Buick,Encore,27350
3950,Buick,Encore,29800
3951,Buick,Encore,26355
3952,Buick,Encore,27855
3953,Buick,Encore,31965
3954,Buick,Encore,26865
3955,Buick,Encore,30565
3956,Buick,Encore,25565
3957,Buick,Encore,27065
3958,Buick,Encore,28365
3959,Buick,Encore,30465
3960,Buick,Encore,24365
3961,Buick,Encore,25865
3962,Buick,Encore,29065
3963,Mitsubishi,Endeavor,29099
3964,Mitsubishi,Endeavor,29099
3965,Mitsubishi,Endeavor,27599
3966,Mitsubishi,Endeavor,27599
3967,Mitsubishi,Endeavor,29999
3968,Mitsubishi,Endeavor,31499
3969,Mitsubishi,Endeavor,27999
3970,Mitsubishi,Endeavor,28299
3971,Mitsubishi,Endeavor,32099
3972,Mitsubishi,Endeavor,33599
3973,Hyundai,Entourage,26395
3974,Hyundai,Entourage,28895
3975,Hyundai,Entourage,23895
3976,Hyundai,Entourage,29895
3977,Hyundai,Entourage,23995
3978,Buick,Envision,42070
3979,Buick,Envision,44710
3980,Buick,Envision,39570
3981,Buick,Envision,44960
3982,Buick,Envision,35870
3983,Buick,Envision,42320
3984,Buick,Envision,37720
3985,Buick,Envision,37720
3986,GMC,Envoy XL,33570
3987,GMC,Envoy XL,38120
3988,GMC,Envoy XL,31320
3989,GMC,Envoy XL,35870
3990,GMC,Envoy XL,33810
3991,GMC,Envoy XL,36060
3992,GMC,Envoy XL,38160
3993,GMC,Envoy XL,31945
3994,GMC,Envoy XL,40235
3995,GMC,Envoy XL,29695
3996,GMC,Envoy XL,33160
3997,GMC,Envoy XL,37600
3998,GMC,Envoy XL,29630
3999,GMC,Envoy XL,30910
4000,GMC,Envoy XL,35350
4001,GMC,Envoy XL,27380
4002,GMC,Envoy XUV,36115
4003,GMC,Envoy XUV,29780
4004,GMC,Envoy XUV,33865
4005,GMC,Envoy XUV,32030
4006,GMC,Envoy,32960
4007,GMC,Envoy,26760
4008,GMC,Envoy,30770
4009,GMC,Envoy,34990
4010,GMC,Envoy,28950
4011,GMC,Envoy,37190
4012,GMC,Envoy,34020
4013,GMC,Envoy,27980
4014,GMC,Envoy,37105
4015,GMC,Envoy,34970
4016,GMC,Envoy,30115
4017,GMC,Envoy,31885
4018,GMC,Envoy,35615
4019,GMC,Envoy,36535
4020,GMC,Envoy,30625
4021,GMC,Envoy,32760
4022,GMC,Envoy,38670
4023,GMC,Envoy,33480
4024,Ferrari,Enzo,643330
4025,Volkswagen,Eos,38325
4026,Volkswagen,Eos,42095
4027,Volkswagen,Eos,35595
4028,Volkswagen,Eos,39545
4029,Volkswagen,Eos,42745
4030,Volkswagen,Eos,36145
4031,Volkswagen,Eos,31995
4032,Suzuki,Equator,22075
4033,Suzuki,Equator,25645
4034,Suzuki,Equator,24775
4035,Suzuki,Equator,28850
4036,Suzuki,Equator,30900
4037,Suzuki,Equator,17520
4038,Suzuki,Equator,25125
4039,Suzuki,Equator,23245
4040,Suzuki,Equator,27825
4041,Suzuki,Equator,18825
4042,Suzuki,Equator,25979
4043,Suzuki,Equator,25279
4044,Suzuki,Equator,28279
4045,Suzuki,Equator,17595
4046,Suzuki,Equator,29150
4047,Suzuki,Equator,22479
4048,Suzuki,Equator,19299
4049,Suzuki,Equator,17899
4050,Suzuki,Equator,28699
4051,Suzuki,Equator,25699
4052,Suzuki,Equator,22799
4053,Suzuki,Equator,29550
4054,Suzuki,Equator,26299
4055,Chevrolet,Equinox,26270
4056,Chevrolet,Equinox,26170
4057,Chevrolet,Equinox,27920
4058,Chevrolet,Equinox,28170
4059,Chevrolet,Equinox,31920
4060,Chevrolet,Equinox,33670
4061,Chevrolet,Equinox,24520
4062,Chevrolet,Equinox,22120
4063,Chevrolet,Equinox,29920
4064,Chevrolet,Equinox,22600
4065,Chevrolet,Equinox,31490
4066,Chevrolet,Equinox,29740
4067,Chevrolet,Equinox,26960
4068,Chevrolet,Equinox,28200
4069,Chevrolet,Equinox,25210
4070,Chevrolet,Equinox,26450
4071,Chevrolet,Equinox,25510
4072,Chevrolet,Equinox,27260
4073,Chevrolet,Equinox,26750
4074,Chevrolet,Equinox,23100
4075,Chevrolet,Equinox,31790
4076,Chevrolet,Equinox,30040
4077,Chevrolet,Equinox,28500
4078,Hyundai,Equus,61250
4079,Hyundai,Equus,68500
4080,Hyundai,Equus,61500
4081,Hyundai,Equus,68750
4082,Hyundai,Equus,68750
4083,Hyundai,Equus,61500
4084,Lexus,ES 250,2000
4085,Lexus,ES 250,2000
4086,Lexus,ES 300h,40580
4087,Lexus,ES 300h,41020
4088,Lexus,ES 300h,41820
4089,Lexus,ES 300,31505
4090,Lexus,ES 300,31505
4091,Lexus,ES 300,31725
4092,Lexus,ES 330,31725
4093,Lexus,ES 330,32175
4094,Lexus,ES 330,32300
4095,Lexus,ES 350,37700
4096,Lexus,ES 350,40440
4097,Lexus,ES 350,38100
4098,Lexus,ES 350,38900
4099,Cadillac,Escalade ESV,85795
4100,Cadillac,Escalade ESV,83195
4101,Cadillac,Escalade ESV,78695
4102,Cadillac,Escalade ESV,87070
4103,Cadillac,Escalade ESV,77295
4104,Cadillac,Escalade ESV,74695
4105,Cadillac,Escalade ESV,82570
4106,Cadillac,Escalade ESV,92275
4107,Cadillac,Escalade ESV,75970
4108,Cadillac,Escalade ESV,81295
4109,Cadillac,Escalade ESV,84470
4110,Cadillac,Escalade ESV,78570
4111,Cadillac,Escalade ESV,94875
4112,Cadillac,Escalade ESV,79970
4113,Cadillac,Escalade ESV,80045
4114,Cadillac,Escalade ESV,82645
4115,Cadillac,Escalade ESV,87145
4116,Cadillac,Escalade ESV,75970
4117,Cadillac,Escalade ESV,78570
4118,Cadillac,Escalade ESV,84545
4119,Cadillac,Escalade ESV,92350
4120,Cadillac,Escalade ESV,94950
4121,Cadillac,Escalade ESV,83995
4122,Cadillac,Escalade ESV,95195
4123,Cadillac,Escalade ESV,81395
4124,Cadillac,Escalade ESV,88495
4125,Cadillac,Escalade ESV,78995
4126,Cadillac,Escalade ESV,76395
4127,Cadillac,Escalade ESV,97795
4128,Cadillac,Escalade ESV,85895
4129,Cadillac,Escalade EXT,67350
4130,Cadillac,Escalade EXT,69740
